'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"1",315,1986,47,2,0,35,"175431122931093632","195989125409701600","202020759249062336","234117412042010784","237618504797683584","265309702263691552","272353944632959808","294355554689639424","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",272,283,"NaN"
"1",315,1986,81,1,7,40,"177672316682876736","195989125409701600","201523152783806464","224485426200548416","246273830535844160","265309702263691552","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",251,212,"NaN"
"1",316,1980,22,?,26,29,"169496587650303424","195989125409701600","215900386869103232","221123241579391872","243131486953828512","256796504925749024","283434613164984288","304075516466593472","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",194,32,"NaN"
"1",316,1980,93,13,10,16,"179197038064800896","195989125409701600","212727397536463264","218442029574572864","244371241460859776","260616470703170592","283434613164984288","304075516466593472","322817322149739584","340728482647602176","358118711995039424","366413148727567360","384427547237049344",113,31,"NaN"
"1",316,1980,93,13,7,29,"179197038064800896","195989125409701600","212727397536463264","218442029574572864","244371241460859776","260616470703170592","283434613164984288","304075516466593472","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",113,32,"NaN"
"1",316,1986,?,?,0,16,"175780076711307264","195989125409701600","209441932209208768","NaN","237368859608199328","268774126621293632","272353944632959808","294355554689639424","322817322149739584","340728482647602176","358118711995039424","366413148727567360","384427547237049344",26,31,"NaN"
"1",317,1986,177,5,22,35,"168047655914713696","195989125409701600","215900386869103232","228315342978588096","243131486953828512","267292853040089632","272353944632959808","294355554689639424","322817322149739584","334676029178587072","344177108331154112","376133110504521408","394147509014003392",185,65,"NaN"
"1",318,1970,40,1,2,16,"177255345685470368","195989125409701600","214685106842644448","233558505350823456","238301249925067680","254849163037580960","275201233796062656","294355554689639424","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",208,32,"NaN"
"1",318,1980,29,?,1,39,"165395280629025696","195989125409701600","201671471089586720","221390070345363520","244977795434229536","263793879791267168","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",168,305,"NaN"
"1",318,?,48,3,3,40,"169581369190825504","195989125409701600","204045055772188256","231300352562762880","240191653185425376","268774126621293632","287904299582063136","297527031412047552","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",226,212,"NaN"
"1",319,1980,66,3,0,10,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","328598610927008384","358118711995039424","376133110504521408","384427547237049344",183,212,"NaN"
"1",319,1980,66,3,0,9,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","330835418678081280","358118711995039424","366413148727567360","384427547237049344",183,36,"NaN"
"1",319,1980,66,3,10,11,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","340299170471576832","358118711995039424","376133110504521408","394147509014003392",183,29,"NaN"
"1",319,1980,66,3,2,21,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","339348006141803712","358118711995039424","376133110504521408","384427547237049344",183,41,"NaN"
"1",319,1980,66,3,2,40,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",183,283,"NaN"
"1",319,1980,66,3,3,8,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","328340899507487936","358118711995039424","376133110504521408","384427547237049344",183,54,"NaN"
"1",319,1980,66,3,7,17,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",183,114,"NaN"
"1",319,1980,66,3,7,19,"176873875526722432","195989125409701600","206196846374803616","225732880788746560","241431898071872128","262009425542322048","283434613164984288","304075516466593472","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",183,37,"402321239770763200"
"1",319,1986,40,2,15,18,"171090951714325792","195989125409701600","200781695686907040","222137279928214720","246273830535844160","252338823930164672","272353944632959808","294355554689639424","322817322149739584","330482343590349632","348398750218085376","376133110504521408","384427547237049344",135,520,"NaN"
"1",319,1986,40,2,38,40,"171090951714325792","195989125409701600","200781695686907040","222137279928214720","246273830535844160","252338823930164672","272353944632959808","294355554689639424","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",135,283,"NaN"
"1",323,1983,622,128,5,8,"170528569907205952","195989125409701600","209210301940842688","233790637314690432","244977795434229536","269542128642714208","271445186933788288","294355554689639424","322817322149739584","327758265386992256","358846119168703552","376860517678185536","394874916187667520",50,?,"NaN"
"1",325,1970,19,3,1,8,"169716653652478592","195989125409701600","200923564072138080","231915128739839648","244830763412166368","254331344176954624","275201233796062656","294355554689639424","322817322149739584","325630247861838848","358118711995039424","376133110504521408","394147509014003392",146,373,"NaN"
"1",326,1970,145,5,8,29,"176855777048134304","195989125409701600","207350577539236096","232739421995276032","243131486953828512","262265391074961376","279437087237855968","304075516466593472","322817322149739584","333312789434938112","358118711995039424","376133110504521408","384427547237049344",213,32,"NaN"
"1",327,1980,47,1,8,42,"175262419090013824","195989125409701600","210132865265731232","225111762313135296","237368859608199328","268202223795295456","276013113737447552","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",249,212,"NaN"
"1",328,1980,18,1,12,35,"174639921004891232","195989125409701600","209871092705135168","223802187444480576","240191653185425376","256134642585832320","283434613164984288","304075516466593472","322817322149739584","334676029178587072","344177108331154112","376133110504521408","394147509014003392",251,65,"NaN"
"1",328,1980,18,1,30,41,"174639921004891232","195989125409701600","209871092705135168","223802187444480576","240191653185425376","256134642585832320","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",251,305,"NaN"
"1",328,1980,18,1,9,39,"174639921004891232","195989125409701600","209871092705135168","223802187444480576","240191653185425376","256134642585832320","283434613164984288","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",251,283,"NaN"
"1",329,1970,16,1,0,9,"164390326007313184","195989125409701600","201932742862370368","217857231788961952","238301249925067680","252389124255418208","279437087237855968","304075516466593472","322817322149739584","325437362109502656","358118711995039424","376133110504521408","394147509014003392",255,27,"NaN"
"1",329,1970,16,1,2,44,"164390326007313184","195989125409701600","201932742862370368","217857231788961952","238301249925067680","252389124255418208","279437087237855968","304075516466593472","322817322149739584","340727861516103424","358118711995039424","376133110504521408","384427547237049344",255,283,"NaN"
"1",329,1970,16,1,3,5,"164390326007313184","195989125409701600","201932742862370368","217857231788961952","238301249925067680","252389124255418208","279437087237855968","304075516466593472","322817322149739584","338829592843083328","348398750218085376","376133110504521408","394147509014003392",255,346,"NaN"
